Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Response Delay (hrs),Resolution Time (hrs),Age Group
38,2,1,2,0,2225,2,2,4.0,25380.19861111111,-9.433333333333334,1
27,1,27,4,0,1773,1,0,3.0,12690.215833333334,-13.633333333333333,0
58,2,15,4,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,3
35,1,28,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,1
49,1,11,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
56,1,18,2,2,1530,3,1,0.0,20602.950277777778,0.16666666666666666,3
22,2,2,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,0
67,0,37,4,0,2292,2,2,2.0,29328.084722222222,11.733333333333333,4
49,2,28,4,0,38,1,2,2.0,14251.951944444445,-6.483333333333333,2
54,1,26,4,2,1530,3,3,0.0,24638.66888888889,0.16666666666666666,3
27,0,19,3,2,1530,1,1,0.0,26668.569166666668,0.16666666666666666,0
25,0,6,2,2,1530,0,2,0.0,27194.636388888888,0.16666666666666666,0
45,0,17,4,0,2205,0,3,2.0,21820.386944444443,15.2,2
34,1,17,3,2,1530,1,3,0.0,29309.95388888889,0.16666666666666666,1
20,0,23,3,2,1530,0,1,0.0,19768.28777777778,0.16666666666666666,5
44,2,13,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
38,1,11,2,0,1692,3,0,5.0,24285.12222222222,-0.7,1
53,0,35,3,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
20,0,0,1,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,5
33,0,39,2,0,1358,3,2,3.0,25182.72333333333,-5.65,1
36,0,13,4,0,944,0,0,4.0,28117.24,-12.9,1
54,2,37,3,0,1610,2,2,2.0,27913.106944444444,0.11666666666666667,3
22,1,31,1,2,1530,1,2,0.0,16851.72388888889,0.16666666666666666,0
25,1,15,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,0
35,1,21,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
66,1,2,3,2,1530,3,0,0.0,13687.50861111111,0.16666666666666666,4
46,2,28,0,2,1530,2,2,0.0,21480.025833333333,0.16666666666666666,2
67,0,34,0,2,1530,2,1,0.0,12436.509722222223,0.16666666666666666,4
50,2,14,0,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,2
61,2,21,2,2,1530,0,1,0.0,12656.04388888889,0.16666666666666666,4
43,1,38,2,0,1875,2,1,4.0,20438.494166666667,2.0166666666666666,2
60,2,34,4,2,1530,1,3,0.0,20159.061388888887,0.16666666666666666,3
43,1,21,0,2,1530,3,1,0.0,21997.828611111112,0.16666666666666666,2
32,2,4,1,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,1
23,1,24,1,2,1530,1,0,0.0,22083.46277777778,0.16666666666666666,0
37,1,33,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,1
35,0,36,0,2,1530,2,1,0.0,22814.430555555555,0.16666666666666666,1
48,0,31,2,0,33,1,3,2.0,13179.0475,4.2,2
19,0,7,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,5
49,1,6,3,0,1349,1,1,1.0,20428.347777777777,7.016666666666667,2
38,2,20,3,2,1530,3,3,0.0,25141.53111111111,0.16666666666666666,1
59,1,24,1,0,1138,1,0,1.0,23283.414722222224,1.6833333333333333,3
33,2,29,1,0,2561,1,0,2.0,15072.531666666666,12.05,1
22,0,31,2,2,1530,3,2,0.0,15742.448888888888,0.16666666666666666,0
70,2,4,1,2,1530,0,3,0.0,20823.382777777777,0.16666666666666666,4
51,0,28,3,2,1530,2,1,0.0,18696.06611111111,0.16666666666666666,3
64,2,31,1,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,4
65,2,30,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,4
63,2,1,2,2,1530,2,2,0.0,13132.567777777778,0.16666666666666666,4
54,0,10,3,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,3
52,2,22,1,0,2489,3,0,3.0,23974.385555555556,-22.083333333333332,3
22,1,8,2,0,222,3,3,3.0,28120.6025,-1.5166666666666666,0
58,2,8,4,0,1891,3,1,3.0,16293.452777777778,-15.266666666666667,3
24,0,34,0,2,1530,0,3,0.0,28363.386666666665,0.16666666666666666,0
22,2,27,3,2,1530,1,1,0.0,18383.487222222222,0.16666666666666666,0
34,1,34,1,2,1530,2,3,0.0,17683.0375,0.16666666666666666,1
35,0,18,1,0,1218,2,2,3.0,18793.95472222222,6.583333333333333,1
19,2,36,1,0,2033,3,1,3.0,18921.788055555557,8.1,5
18,2,3,2,2,1530,2,3,0.0,15378.538611111111,0.16666666666666666,5
21,1,29,2,2,1530,2,3,0.0,26659.905277777776,0.16666666666666666,0
34,1,16,3,0,550,0,0,4.0,18655.38888888889,0.11666666666666667,1
30,1,24,4,2,1530,1,3,0.0,19210.489444444444,0.16666666666666666,0
35,2,21,2,2,1530,2,0,0.0,14832.39,0.16666666666666666,1
53,2,1,2,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,3
55,0,24,2,2,1530,2,0,0.0,18908.623888888887,0.16666666666666666,3
58,0,28,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
64,1,16,2,2,1530,2,2,0.0,14550.49138888889,0.16666666666666666,4
67,2,6,2,2,1530,1,0,0.0,21703.258333333335,0.16666666666666666,4
34,0,36,3,2,1530,2,3,0.0,29532.675,0.16666666666666666,1
45,2,25,4,2,1530,1,3,0.0,23438.7425,0.16666666666666666,2
18,0,40,3,2,1530,2,2,0.0,17567.659444444445,0.16666666666666666,5
29,2,23,1,0,1313,3,2,5.0,25550.859722222223,-3.3833333333333333,0
36,1,33,2,0,324,1,1,3.0,28651.21,-19.5,1
28,0,28,2,0,1698,0,3,5.0,12625.777222222223,15.966666666666667,0
22,1,38,0,0,584,1,0,2.0,21514.0275,9.583333333333334,0
68,2,27,1,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,4
56,1,13,3,0,945,0,3,1.0,20537.578611111112,-0.8666666666666667,3
42,2,7,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,2
57,0,34,4,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,3
46,1,25,4,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,2
61,2,9,2,0,336,1,0,1.0,27055.597222222223,-5.966666666666667,4
25,0,2,1,2,1530,2,3,0.0,24997.63111111111,0.16666666666666666,0
41,0,22,4,0,2366,3,1,5.0,29338.365,10.95,2
31,2,28,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
58,1,2,1,2,1530,2,2,0.0,21573.465555555555,0.16666666666666666,3
69,2,7,0,2,1530,0,1,0.0,28703.3325,0.16666666666666666,4
38,1,19,1,2,1530,3,1,0.0,26743.683055555557,0.16666666666666666,1
30,2,41,2,0,2323,1,2,5.0,13787.833055555555,4.05,0
39,2,30,4,2,1530,3,3,0.0,29859.833333333332,0.16666666666666666,1
40,0,8,3,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
29,2,21,3,0,1993,1,0,2.0,19211.10111111111,-0.43333333333333335,0
34,2,23,3,2,1530,1,2,0.0,28469.468333333334,0.16666666666666666,1
48,1,10,3,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,2
37,2,17,0,0,1571,0,2,5.0,23142.969166666666,0.85,1
20,0,8,2,2,1530,1,2,0.0,16222.93611111111,0.16666666666666666,5
59,0,13,3,0,641,1,3,5.0,29011.353333333333,-14.733333333333333,3
64,2,5,3,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
58,2,31,1,2,1530,0,0,0.0,26858.820833333335,0.16666666666666666,3
69,1,2,3,2,1530,0,2,0.0,29782.804444444446,0.16666666666666666,4
43,0,10,3,0,557,1,3,2.0,21580.18833333333,-5.15,2
43,1,4,4,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,2
49,1,16,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
48,2,17,0,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,2
22,1,1,0,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,0
43,2,19,1,0,1917,1,0,2.0,14785.690555555555,-2.5833333333333335,2
70,0,22,1,0,379,1,1,1.0,26010.52388888889,-14.566666666666666,4
32,0,29,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,1
54,1,7,3,2,1530,1,0,0.0,18857.64138888889,0.16666666666666666,3
40,0,5,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
61,2,2,0,0,1533,3,2,5.0,27982.825833333332,16.716666666666665,4
37,1,35,3,2,1530,1,0,0.0,24279.02611111111,0.16666666666666666,1
24,0,8,4,0,1604,3,2,1.0,24725.593333333334,3.1666666666666665,0
60,1,7,3,0,2627,3,1,3.0,27918.31027777778,0.9166666666666666,3
45,2,21,1,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,2
38,1,28,3,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,1
52,0,35,2,2,1530,3,0,0.0,24577.49472222222,0.16666666666666666,3
31,0,36,0,0,193,3,0,1.0,25589.495277777776,8.366666666666667,1
67,0,22,4,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,4
35,0,33,2,2,1530,3,0,0.0,23168.663055555557,0.16666666666666666,1
42,0,0,3,2,1530,3,2,0.0,19700.796944444446,0.16666666666666666,2
30,0,6,0,0,1194,3,0,4.0,18386.1975,-1.1666666666666667,0
23,0,17,2,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,0
19,1,1,0,0,884,0,0,2.0,14128.315,-3.2,5
27,2,40,1,2,1530,1,2,0.0,22655.34888888889,0.16666666666666666,0
20,0,8,3,2,1530,1,0,0.0,16565.53277777778,0.16666666666666666,5
20,2,26,4,2,1530,0,2,0.0,12670.216666666667,0.16666666666666666,5
59,2,20,0,2,1530,1,1,0.0,14648.283611111112,0.16666666666666666,3
37,0,1,3,2,1530,1,3,0.0,13078.9175,0.16666666666666666,1
20,0,17,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,5
44,0,41,2,2,1530,1,0,0.0,15429.034722222223,0.16666666666666666,2
63,2,22,2,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,4
27,0,31,4,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,0
59,1,21,3,0,1471,1,0,3.0,18335.902222222223,17.383333333333333,3
28,1,0,2,0,2548,2,1,4.0,29028.619166666667,-6.933333333333334,0
66,0,17,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
63,1,29,4,0,471,2,0,1.0,29625.07,12.05,4
49,1,1,0,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,2
47,1,27,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
59,0,20,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,3
39,0,32,4,0,864,1,1,3.0,26328.855277777777,9.266666666666667,1
34,2,14,4,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,1
19,0,12,0,2,1530,0,0,0.0,24827.655833333334,0.16666666666666666,5
57,1,29,0,2,1530,3,1,0.0,16872.306111111113,0.16666666666666666,3
33,0,12,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
69,0,28,0,2,1530,1,2,0.0,20278.456666666665,0.16666666666666666,4
37,2,10,0,2,1530,1,3,0.0,16732.756666666668,0.16666666666666666,1
30,2,38,2,0,1627,2,1,2.0,19551.340555555555,-2.3333333333333335,0
64,2,36,3,2,1530,0,3,0.0,27228.757777777777,0.16666666666666666,4
66,1,33,0,0,1723,3,1,1.0,20867.925,1.2833333333333334,4
68,0,7,3,0,2186,3,0,4.0,29435.608888888888,9.05,4
66,0,3,4,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,4
41,1,20,4,2,1530,0,3,0.0,28620.89277777778,0.16666666666666666,2
28,0,32,0,0,2343,3,1,2.0,24156.376666666667,-1.3833333333333333,0
57,1,14,4,2,1530,1,0,0.0,22555.910555555554,0.16666666666666666,3
67,2,35,0,2,1530,3,0,0.0,25658.1775,0.16666666666666666,4
40,2,12,0,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
56,2,8,4,2,1530,3,0,0.0,12499.195277777777,0.16666666666666666,3
25,2,38,1,2,1530,1,3,0.0,19936.029166666667,0.16666666666666666,0
60,1,29,1,0,949,0,0,1.0,24928.29611111111,-16.716666666666665,3
47,0,32,4,2,1530,1,0,0.0,26215.863333333335,0.16666666666666666,2
66,0,4,4,2,1530,2,0,0.0,16728.313611111113,0.16666666666666666,4
61,1,14,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,4
55,2,4,3,0,1250,0,3,3.0,25440.530555555557,15.283333333333333,3
42,1,31,1,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
33,0,13,1,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,1
24,1,20,2,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,0
39,1,21,1,0,2371,0,3,1.0,15640.181944444445,-7.45,1
48,2,18,1,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
23,0,31,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,0
40,1,9,4,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,1
60,0,34,3,2,1530,2,2,0.0,23885.90027777778,0.16666666666666666,3
35,1,6,3,2,1530,0,3,0.0,26214.01722222222,0.16666666666666666,1
67,2,29,3,2,1530,1,3,0.0,27455.5175,0.16666666666666666,4
52,1,11,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
35,0,11,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,1
66,2,18,4,2,1530,0,1,0.0,23064.368611111113,0.16666666666666666,4
60,0,28,4,2,1530,1,1,0.0,13031.685833333333,0.16666666666666666,3
62,2,20,0,0,2460,1,3,4.0,19957.903055555555,-5.733333333333333,4
22,1,1,3,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,0
23,0,20,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
60,1,12,3,2,1530,1,2,0.0,19106.288055555557,0.16666666666666666,3
59,0,39,4,2,1530,2,0,0.0,15885.021666666667,0.16666666666666666,3
49,1,23,3,2,1530,0,1,0.0,14476.388333333334,0.16666666666666666,2
49,0,35,2,2,1530,1,0,0.0,28545.155277777776,0.16666666666666666,2
40,1,14,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,1
29,0,37,2,0,1592,0,1,4.0,26598.605833333335,0.06666666666666667,0
30,0,36,1,2,1530,3,3,0.0,14088.556388888888,0.16666666666666666,0
44,1,34,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,2
70,2,28,2,2,1530,3,2,0.0,28871.090555555555,0.16666666666666666,4
49,0,5,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,2
61,1,8,1,0,2446,3,1,3.0,18617.641666666666,3.683333333333333,4
48,0,4,0,0,283,0,3,4.0,23546.10861111111,4.1,2
64,0,3,3,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,4
59,0,5,3,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,3
25,2,3,4,2,1530,1,2,0.0,13831.193055555555,0.16666666666666666,0
61,0,27,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,4
41,0,33,1,2,1530,3,0,0.0,28034.360555555555,0.16666666666666666,2
49,0,12,2,2,1530,3,0,0.0,14151.377777777778,0.16666666666666666,2
61,1,28,0,2,1530,3,3,0.0,25538.278611111113,0.16666666666666666,4
18,2,13,0,2,1530,1,1,0.0,13366.528888888888,0.16666666666666666,5
41,1,2,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,2
30,0,19,4,2,1530,0,0,0.0,23838.74638888889,0.16666666666666666,0
41,0,11,4,2,1530,3,3,0.0,20421.38027777778,0.16666666666666666,2
49,1,40,3,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,2
55,2,32,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,3
68,2,30,3,2,1530,3,2,0.0,19551.715,0.16666666666666666,4
41,1,22,3,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,2
39,1,1,2,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,1
21,1,8,4,2,1530,0,3,0.0,15949.216666666667,0.16666666666666666,0
52,2,25,2,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,3
32,0,30,1,2,1530,2,0,0.0,13664.766944444444,0.16666666666666666,1
37,0,4,4,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,1
25,1,26,3,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,0
38,1,29,3,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
61,0,20,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
45,1,40,4,2,1530,0,1,0.0,25053.868611111113,0.16666666666666666,2
22,1,24,1,0,1222,1,1,5.0,27950.719166666666,0.4,0
68,1,36,1,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,4
64,2,24,3,0,924,2,1,4.0,20669.519722222223,2.283333333333333,4
43,1,19,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
53,2,26,4,0,1599,1,2,5.0,14160.170833333334,1.7333333333333334,3
68,1,1,3,2,1530,3,3,0.0,13631.788055555555,0.16666666666666666,4
63,2,1,3,0,2657,1,0,5.0,20497.838333333333,8.383333333333333,4
43,0,17,0,2,1530,0,0,0.0,18234.13888888889,0.16666666666666666,2
36,2,32,3,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,1
22,0,13,2,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,0
46,0,17,0,0,1853,1,3,4.0,23300.19,-21.383333333333333,2
68,0,40,2,2,1530,3,0,0.0,19132.77388888889,0.16666666666666666,4
35,1,2,3,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,1
21,1,38,1,0,59,0,2,3.0,14686.391666666666,-1.35,0
48,2,12,4,2,1530,3,3,0.0,24041.858333333334,0.16666666666666666,2
32,2,10,0,2,1530,3,1,0.0,16665.108888888888,0.16666666666666666,1
58,2,29,4,0,2632,0,3,4.0,26233.52611111111,-1.65,3
31,0,4,2,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,1
63,1,40,3,2,1530,0,2,0.0,19643.17638888889,0.16666666666666666,4
32,1,39,2,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,1
41,0,0,2,2,1530,0,1,0.0,23126.260555555556,0.16666666666666666,2
34,2,41,3,0,1617,0,2,5.0,28303.094166666666,-8.45,1
56,0,23,2,2,1530,0,1,0.0,29176.811388888887,0.16666666666666666,3
33,0,21,4,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,1
33,1,29,2,0,732,1,3,4.0,25732.195555555554,17.616666666666667,1
67,0,39,1,2,1530,1,3,0.0,26367.39611111111,0.16666666666666666,4
38,0,17,0,2,1530,0,2,0.0,26106.33,0.16666666666666666,1
33,0,23,4,2,1530,3,2,0.0,12700.313333333334,0.16666666666666666,1
60,2,21,3,0,856,2,3,4.0,21346.797222222223,2.783333333333333,3
67,0,2,1,2,1530,3,0,0.0,27221.714444444446,0.16666666666666666,4
34,0,25,1,0,2476,3,1,5.0,14124.731666666667,-0.35,1
53,0,21,3,2,1530,2,2,0.0,13210.615555555556,0.16666666666666666,3
21,1,24,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
48,2,20,1,0,2131,1,1,3.0,27970.116388888888,-9.8,2
26,0,8,2,2,1530,1,1,0.0,23817.383611111112,0.16666666666666666,0
45,1,17,3,0,2764,0,2,3.0,21468.100555555557,6.416666666666667,2
31,1,40,2,0,1127,3,2,3.0,18129.200833333332,-0.6333333333333333,1
49,2,26,4,2,1530,3,3,0.0,13037.75111111111,0.16666666666666666,2
23,0,24,0,2,1530,0,0,0.0,19419.584722222222,0.16666666666666666,0
66,1,1,1,0,1650,3,2,5.0,13654.618611111111,0.45,4
18,0,31,0,0,757,0,1,4.0,24338.402222222223,7.183333333333334,5
31,2,26,0,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
22,0,21,2,0,1162,3,1,2.0,15388.253333333334,9.05,0
27,2,1,4,0,1860,3,2,1.0,29006.53722222222,-1.7333333333333334,0
20,0,3,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,5
46,0,10,3,0,1185,3,3,1.0,20071.288055555557,-5.066666666666666,2
54,0,33,3,2,1530,1,3,0.0,18998.588333333333,0.16666666666666666,3
67,0,13,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,4
45,1,26,2,0,2759,2,2,4.0,16342.3225,0.16666666666666666,2
53,2,27,4,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
36,1,29,3,2,1530,0,3,0.0,25348.506666666668,0.16666666666666666,1
31,1,17,3,2,1530,3,1,0.0,18645.09,0.16666666666666666,1
69,2,6,2,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,4
36,1,6,0,2,1530,2,2,0.0,26684.757777777777,0.16666666666666666,1
67,1,13,3,0,275,2,3,3.0,22708.34138888889,5.35,4
49,2,24,4,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,2
50,0,4,4,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,2
58,1,24,0,2,1530,2,0,0.0,16466.44277777778,0.16666666666666666,3
60,1,14,3,2,1530,0,3,0.0,23141.97638888889,0.16666666666666666,3
38,0,3,2,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,1
22,2,6,3,2,1530,0,0,0.0,15793.310833333333,0.16666666666666666,0
21,1,15,1,2,1530,3,2,0.0,17201.394722222223,0.16666666666666666,0
65,1,11,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,4
38,0,31,4,0,1790,1,3,3.0,21287.47888888889,4.516666666666667,1
57,0,39,4,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,3
21,0,25,2,2,1530,2,1,0.0,21498.07972222222,0.16666666666666666,0
36,0,22,3,0,952,2,3,2.0,15014.913611111111,-8.45,1
19,2,22,1,0,67,3,0,3.0,15534.46361111111,14.333333333333334,5
41,1,10,1,0,2593,0,3,5.0,25419.463888888888,3.2333333333333334,2
32,0,2,4,2,1530,2,1,0.0,16189.014444444445,0.16666666666666666,1
54,0,15,2,0,761,0,1,1.0,23456.631666666668,-5.433333333333334,3
40,1,2,2,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,1
44,1,41,0,2,1530,0,1,0.0,17425.73222222222,0.16666666666666666,2
28,0,6,2,0,2684,2,3,4.0,15532.416111111112,3.0833333333333335,0
54,0,17,4,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,3
27,0,35,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,0
41,0,7,2,2,1530,2,0,0.0,28059.33361111111,0.16666666666666666,2
38,2,15,1,0,2572,0,2,3.0,29480.384166666667,-8.333333333333334,1
65,2,10,0,0,1624,0,0,2.0,20103.401388888888,-3.966666666666667,4
47,1,20,3,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
21,2,32,3,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,0
50,0,9,4,0,480,0,0,5.0,26506.88611111111,0.5166666666666667,2
28,1,21,0,2,1530,1,0,0.0,29882.41972222222,0.16666666666666666,0
28,0,25,2,0,177,1,3,2.0,23246.736944444445,2.566666666666667,0
44,1,24,3,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
64,1,18,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,4
30,2,36,1,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,0
65,2,24,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,4
27,1,17,0,2,1530,3,1,0.0,14473.555555555555,0.16666666666666666,0
23,2,37,3,2,1530,0,0,0.0,23477.2225,0.16666666666666666,0
62,2,22,0,2,1530,2,2,0.0,26227.789444444443,0.16666666666666666,4
25,0,15,3,0,1135,3,0,3.0,19084.823055555556,-1.1,0
61,0,14,3,2,1530,1,2,0.0,24570.19,0.16666666666666666,4
69,0,9,2,0,1919,3,1,5.0,16757.67388888889,13.033333333333333,4
22,0,22,0,0,1176,1,0,5.0,18174.807777777776,1.9833333333333334,0
28,0,11,2,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
63,0,11,2,2,1530,0,2,0.0,22893.458333333332,0.16666666666666666,4
48,0,9,2,2,1530,0,1,0.0,23912.992222222223,0.16666666666666666,2
58,1,18,2,2,1530,2,1,0.0,21276.659444444445,0.16666666666666666,3
54,1,27,0,0,1192,3,2,4.0,23943.81,-7.75,3
49,1,32,4,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,2
44,2,0,0,0,2283,2,1,5.0,15930.260555555555,2.033333333333333,2
56,2,37,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,3
67,1,3,2,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,4
49,2,33,3,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
49,0,22,2,0,1996,2,3,5.0,14417.945277777777,-4.5,2
42,0,29,1,2,1530,1,2,0.0,13301.978888888889,0.16666666666666666,2
54,2,23,4,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,3
37,0,28,0,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,1
22,0,33,2,2,1530,3,1,0.0,28520.846666666668,0.16666666666666666,0
51,2,19,0,2,1530,3,0,0.0,29828.163333333334,0.16666666666666666,3
56,0,18,3,2,1530,0,1,0.0,20348.597222222223,0.16666666666666666,3
54,1,12,3,0,2765,2,3,5.0,13865.314722222221,-6.966666666666667,3
66,2,18,2,2,1530,1,0,0.0,21930.898055555557,0.16666666666666666,4
63,2,22,2,2,1530,2,2,0.0,23649.348611111112,0.16666666666666666,4
46,0,32,1,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,2
30,1,18,0,0,1351,1,2,2.0,15166.6825,4.116666666666666,0
62,2,41,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
50,0,29,2,0,2148,1,1,4.0,16372.766666666666,15.133333333333333,2
41,0,29,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,2
37,1,35,1,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
47,2,29,1,2,1530,1,3,0.0,24668.95138888889,0.16666666666666666,2
31,1,2,3,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
38,0,30,3,0,340,3,0,4.0,21123.385,2.75,1
40,1,21,0,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,1
46,2,41,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,2
32,0,17,3,0,105,2,2,2.0,13733.053055555556,-4.733333333333333,1
28,2,21,1,2,1530,3,0,0.0,12690.069722222222,0.16666666666666666,0
24,0,24,1,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,0
59,1,16,1,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,3
48,2,22,3,2,1530,2,0,0.0,24999.3875,0.16666666666666666,2
66,0,37,2,2,1530,3,0,0.0,29306.854444444445,0.16666666666666666,4
49,0,27,0,0,1395,3,1,5.0,24152.854722222222,9.416666666666666,2
24,0,34,4,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,0
26,2,6,1,2,1530,0,0,0.0,15303.405555555555,0.16666666666666666,0
36,2,11,0,2,1530,3,1,0.0,15585.522222222222,0.16666666666666666,1
60,2,4,1,0,1734,2,3,4.0,26904.45611111111,6.483333333333333,3
49,1,41,0,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,2
